PhraseId	SentenceId	Phrase	Sentiment 
33938	1594	the Vertical Limit of surfing movies	3
33948	1594	with lots of downtime in between	1
33955	1595	Should be required viewing for civics classes and would-be public servants alike	3
33956	1595	be required viewing for civics classes and would-be public servants alike	3
33957	1595	required viewing for civics classes and would-be public servants alike	3
33958	1595	viewing for civics classes and would-be public servants alike	3
33970	1596	Noyce has worked wonders with the material .	4
33971	1596	has worked wonders with the material .	3
33972	1596	has worked wonders with the material	3
33973	1596	worked wonders with the material	4
33988	1597	; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , '	1
33996	1597	not the Craven of ' A Nightmare	1
34010	1597	the sad schlock merchant of ` Deadly Friend	1
34017	1598	, is a temporal inquiry that shoulders its philosophical burden lightly .	3
34018	1598	is a temporal inquiry that shoulders its philosophical burden lightly .	1
34035	1599	feel compelled to watch the film twice or pick up a book on the subject	3
34036	1599	compelled to watch the film twice or pick up a book on the subject	3
34052	1600	Loosely speaking , we 're in All of Me territory again , and	1
34053	1600	Loosely speaking , we 're in All of Me territory again ,	1
34065	1600	strictly speaking , Schneider is no Steve Martin	1
34077	1601	Blue Crush delivers what it promises , just not well enough to recommend it .	1
34080	1601	what it promises , just not well enough to recommend it	1
34081	1601	it promises , just not well enough to recommend it	1
34082	1601	promises , just not well enough to recommend it	1
34083	1601	promises , just not well enough	1
34097	1602	with so many distracting special effects and visual party tricks	1
34098	1602	so many distracting special effects and visual party tricks	0
34099	1602	distracting special effects and visual party tricks	1
34107	1602	that it 's not clear whether we 're supposed to shriek	1
34108	1602	it 's not clear whether we 're supposed to shriek	1
34109	1602	's not clear whether we 're supposed to shriek	1
34111	1602	whether we 're supposed to shriek	1
34137	1603	the comic elements of the premise ,	3
34138	1603	the comic elements of the premise	3
34142	1603	making the proceedings more bizarre than actually amusing	1
34143	1603	the proceedings more bizarre than actually amusing	1
34144	1603	more bizarre than actually amusing	1
34148	1604	That 's because relatively nothing happens .	1
34149	1604	's because relatively nothing happens .	0
34150	1604	's because relatively nothing happens	1
34151	1604	because relatively nothing happens	1
34160	1606	A decent-enough nail-biter that stands a good chance of being the big	3
34165	1606	that stands a good chance of being the big	3
34166	1606	stands a good chance of being the big	3
34168	1606	a good chance of being the big	4
34178	1606	needs to stay afloat in Hollywood	1
34186	1607	The movie is concocted and carried out by folks worthy of scorn , and	1
34187	1607	The movie is concocted and carried out by folks worthy of scorn ,	1
34188	1607	The movie is concocted and carried out by folks worthy of scorn	1
34189	1607	is concocted and carried out by folks worthy of scorn	0
34208	1607	is that I ca n't remember a single name responsible for it	1
34209	1607	that I ca n't remember a single name responsible for it	1
34211	1607	ca n't remember a single name responsible for it	1
34220	1608	The impulses that produced this project ... are commendable , but	3
34222	1608	The impulses that produced this project ... are commendable	3
34246	1609	physically and emotionally disintegrating over the course of the movie	1
34250	1609	disintegrating over the course of the movie	1
34268	1609	offers little else of consequence	1
34274	1610	As quiet , patient and tenacious as Mr. Lopez himself	3
34275	1610	quiet , patient and tenacious as Mr. Lopez himself	3
34287	1610	approaches his difficult , endless work with remarkable serenity and discipline	3
34288	1610	his difficult , endless work with remarkable serenity and discipline	3
34293	1610	with remarkable serenity and discipline	3
34294	1610	remarkable serenity and discipline	4
34302	1611	from start to finish , featuring a fall from grace that still leaves shockwaves	3
34303	1611	start to finish , featuring a fall from grace that still leaves shockwaves	3
34304	1611	to finish , featuring a fall from grace that still leaves shockwaves	3
34311	1611	from grace that still leaves shockwaves	3
34312	1611	grace that still leaves shockwaves	3
34325	1611	has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels	1
34329	1611	of being overrun by corrupt and hedonistic weasels	0
34331	1611	overrun by corrupt and hedonistic weasels	1
34333	1611	by corrupt and hedonistic weasels	1
34334	1611	corrupt and hedonistic weasels	1
34340	1612	Squandering his opportunity to make absurdist observations	1
34342	1612	opportunity to make absurdist observations	3
34344	1612	to make absurdist observations	1
34349	1612	Burns gets caught up in the rush of slapstick thoroughfare .	1
34351	1612	gets caught up in the rush of slapstick thoroughfare .	1
34353	1612	caught up in the rush of slapstick thoroughfare	1
34354	1612	in the rush of slapstick thoroughfare	1
34360	1613	Topics that could make a sailor blush - but lots of laughs .	4
34361	1613	Topics that could make a sailor blush - but lots of laughs	3
34364	1613	Topics that could make a sailor blush	1
34383	1614	only teenage boys could possibly find it funny .	1
34404	1615	we have given up to acquire the fast-paced contemporary society	3
34408	1615	to acquire the fast-paced contemporary society	3
34409	1615	acquire the fast-paced contemporary society	3
34412	1615	fast-paced contemporary society	3
34414	1616	A loud , brash and mainly unfunny high school comedy .	0
34415	1616	A loud , brash and mainly unfunny high school comedy	1
34416	1616	A loud , brash and mainly unfunny	0
34417	1616	loud , brash and mainly unfunny	1
34423	1617	... one of the most entertaining monster movies in ages ...	4
34424	1617	... one of the most entertaining monster movies in ages	4
34425	1617	one of the most entertaining monster movies in ages	4
34426	1617	of the most entertaining monster movies in ages	3
34427	1617	the most entertaining monster movies in ages	4
34428	1617	the most entertaining monster movies	3
34443	1618	the product of loving , well integrated homage	3
34451	1618	more like a mere excuse for the wan , thinly sketched story	0
34452	1618	like a mere excuse for the wan , thinly sketched story	1
34453	1618	a mere excuse for the wan , thinly sketched story	0
34457	1618	for the wan , thinly sketched story	1
34458	1618	the wan , thinly sketched story	1
34466	1619	With tiny little jokes and nary an original idea	1
34467	1619	tiny little jokes and nary an original idea	1
34480	1619	proves that not only blockbusters pollute the summer movie pool .	1
34481	1619	proves that not only blockbusters pollute the summer movie pool	1
34482	1619	that not only blockbusters pollute the summer movie pool	1
34494	1620	coming back to the achingly unfunny Phonce and his several silly subplots	1
34497	1620	the achingly unfunny Phonce and his several silly subplots	1
34514	1621	with a confusing sudden finale that 's likely to irk viewers	1
34525	1622	A reality-snubbing hodgepodge .	1
34539	1623	with its many out-sized , out of character and logically porous action set	0
34545	1623	out of character and logically porous action set	1
34546	1623	out of character and logically	1
34554	1624	The humor and humanity of Monsoon Wedding are in perfect balance .	3
34555	1624	The humor and humanity of Monsoon Wedding	3
34569	1625	There are things to like about Murder By Numbers --	3
34570	1625	There are things to like about Murder By Numbers	3
34571	1625	are things to like about Murder By Numbers	3
34572	1625	things to like about Murder By Numbers	3
34578	1625	, the disparate elements do n't gel	0
34579	1625	the disparate elements do n't gel	1
34586	1626	Quaid is utterly fearless as the tortured husband living a painful lie , and	3
34587	1626	Quaid is utterly fearless as the tortured husband living a painful lie ,	4
34588	1626	Quaid is utterly fearless as the tortured husband living a painful lie	4
34591	1626	is utterly fearless as the tortured husband	3
34611	1626	with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver	3
34640	1627	quickly switches into something more recyclable than significant	1
34643	1627	into something more recyclable than significant	1
34644	1627	something more recyclable than significant	1
